Restaurant,Customer,Date,Rating,Review
Garnell Sushi & Poke,Nadeen A***,29 September 2020,Good,"the order arrived too late at 6:30 and the food was cold, My order didn’t arrive within the time I expected, Food quality can be better"
Garnell Sushi & Poke,Emad Z***,22 September 2020,Amazing,Food was pretty good
Willy's Kitchen,Ahmed s***,03 January 2024,Very good,الاوردر كان المفروض معاه بطاطس و مجتش
Willy's Kitchen,Mostafa S***,20 November 2023,Good,"The food was very cold as it was out for delivery more than 1 hr, all the fries was spilled inside"
Willy's Kitchen,Yassin S***,05 November 2023,Amazing,"Not the first time ordering, but this one was impressive. Thank you for everything"
Willy's Kitchen,Faris A***,04 November 2023,Good,تأخير ساعتين مع انهم كاتبين من ساعة الى ربع ل ساعة بالكثير . و مهما حاولت تتواصل معهم مش بيردوا 👎
Willy's Kitchen,Farah E***,04 June 2023,Good,"The fire cracker sandwich was delivered empty, only the meat patty and buns, no fried jalapeños"
ElKazaz Restaurants,Nany N***,12 February 2024,Very good,لا
ElKazaz Restaurants,سيد س***,09 February 2024,Good,شكراً
ElKazaz Restaurants,nour E***,04 February 2024,Very good,التومية جت حارة و انا مطلبتها حارة
Coffee Island,Maryam M***,21 January 2024,Good,طبقة الكريمة حلوة في التراميسو بس مشكلته انه متجمد فطبقة الكيك كانت مش مريحة في الاكل
Coffee Island,Perihan S***,28 December 2023,Very good,packing needs to imorove
Coffee Island,loulwah a***,16 December 2023,Good,القهوه دايما توصل مدلوقه
Roma Pizza To Go,eman a***,08 February 2024,Very good,فيها بصل وللاسف مش مستوي كان مضايقني جدا
Roma Pizza To Go,Nahla G***,08 February 2024,Good,البيتزا جت ببصل و انا طالبلها بدون بصل
Mini Beirut,Nimra S***,06 February 2024,Very good,Good but yalanji rice was very hard
Mini Beirut,Ranosh A***,07 January 2024,Good,اللحم جداًً جداً جداً سيء كله شحم وغير مستوي جدا سيء نوع اللحم
Mini Beirut,Mona M***,01 January 2024,Good,الاكل الفراخ مش مستويه سي جدا
Mini Beirut,Alex S***,31 December 2023,Very good,Hallo. Shawerma must be more hot. It was low hot. Bread must be crosser. Thanks
Mini Beirut,Mary A***,28 December 2023,Very good,الكبيبة ١/٣حجمها المعتاد، مناقيش اللحمة والكفتة مالهمش طعم والعجينة معجنة! الطلب كله disappointing
Mini Beirut,Noon S***,02 December 2023,Good,سندوتش الشيش الطاوق فاشل الفراخ مش مستويه
Mini Beirut,Sara A***,30 November 2023,Good,البطاطا كانت غير صالحة للاكل over cooked ومليانه زيت
Mini Beirut,توته ا***,22 November 2023,Good,سلطة الكينوا والعدس كانت متعفنه وبها رائحة كريهه وليست طازجة لاحظت الرائحة من فتحت العلبه
Mini Beirut,نوري ***,20 November 2023,Good,الطلب وصل بارد والشاورما ناقصه وحده دجاج
Mini Beirut,F R***,13 November 2023,Good,الطعام محروق
Mini Beirut,Shahira L***,31 October 2023,Good,السلطة جات بايظة
Mini Beirut,Hazem E***,05 October 2023,Good,"Ordered cheesecake slice, got the cheaper cheesecake cup! Restaurant owes me! Talabat won't help!"
Mini Beirut,Nadim A***,04 October 2023,Amazing,Thank you. Very nice
Mini Beirut,J H***,25 September 2023,Amazing,Very nice food. thank you
Mini Beirut,Jeremy C***,12 September 2023,Good,Drink was not included in the order. 👎🏼
Mini Beirut,CeCe G***,09 September 2023,Very good,ساندويتش الشاورما كان فاضي
Mini Beirut,Marwa M***,01 August 2023,Amazing,Very tasty and I recommend it
Mini Beirut,Mustafa M***,19 July 2023,Very good,"Taboula is not well done, Cola is zero(diet) and I like it original, GBS tracking is not available."
Mini Beirut,First Name L***,14 July 2023,Good,I received the food hot and I thought oh perfect! And then I tasted the worssst thing ever.
Mini Beirut,mustafa j***,09 July 2023,Very good,kafta manakish not cooked well also spinach manakish need lemon and salt
Mini Beirut,Noha A***,08 July 2023,Good,Fattah rice wasn't basmati rice as described. Rice was not Fresh and did't taste good.
Mini Beirut,Noha A***,14 June 2023,Very good,"Everything was great except the delivery time was slightly long, but food arrived very warm & fresh"
Mini Beirut,Sherif T***,13 June 2023,Amazing,"This is one of the places I love ordering from regularly now. Always impressive. Creative new items and very authentic flavors. Perfect packaging and one of the places where everything just go smooth! You order, and in few minutes you just receive the order simply and perfectly. Thank you"
Mini Beirut,nour m***,08 June 2023,Very good,The food is perfect و لا غلطة ♥️
Mini Beirut,Tanita K***,29 May 2023,Amazing,very respectful courier :)
Mini Beirut,Sixtine D***,26 May 2023,Good,the potatoes were missing !!!!!!!!!
Mini Beirut,hoda s***,17 May 2023,Amazing,the best lebanese manoucheh sausage and cheese😋😋❤
Mini Beirut,hoda s***,17 May 2023,Amazing,"very excellent restaurant, thank you the mini beirut team❤😘"
Mini Beirut,hoda s***,17 May 2023,Amazing,The food is very tasty and i advice you to try it❤
Mini Beirut,Reem S***,19 April 2023,Good,التبولة كانت عبارة عن بقدونس و طماطم من غير برغل و زيت زيتون فرايد تشيكن كانت ناشفة شوي بالذات انها كانت لطفلة الباقي كان جميل
Mini Beirut,Nada E***,13 April 2023,Good,All food was undercooked and I’m disappointed with the quality
Mini Beirut,عزة ا***,30 March 2023,Very good,فطائر السبانغ بدها دبس الرمان وبصل ..اما فطائر اللحمة والجبنة منيحة .ماشي حالها .
Mini Beirut,Mahmoud R***,29 March 2023,Amazing,"it's delicious eftar , thanks for your kind complimo 😊"
Mini Beirut,Sabrina K***,15 March 2023,Very good,All the order was upside down. we love you but it was better before. They forgot the bread they sent
Mini Beirut,Shady T***,12 March 2023,Good,سىء جداااا
Mini Beirut,Marwa M***,26 February 2023,Amazing,"The quality of the food is very excellent. The first time I order from Mini Beirut, and it will not be the last time. Mini Beirut is the origin of the Lebanese taste.❤️😍😍😍"
Mini Beirut,Manar H***,18 February 2023,Good,أنا رميت الساندوتش.. الشيش طاووق الفراخ كان فيها دم و لونها غريب جدًا
Mini Beirut,Shahad B***,02 February 2023,Good,ليس لديه فكه! الحساب ٢٨٠ وماقدر يرجعلي ٢٠!! المشكله انو اغلب اللي بيوصلو من طلبات مش بيرجعو الباقي!
Mini Beirut,Sabrina K***,25 January 2023,Amazing,He was so nice thank you so much. If only all of them were like him
Mini Beirut,Robert O***,01 January 2023,Good,I order the lentil sald regularly but this time it was so salty it was almost unpalatable. These guys need to work on their consistency.
Mini Beirut,نهله م***,11 December 2022,Good,الحق بنقال م جربت كل الاصناف لكن جربت المناقيش والله يديم النعمه اللحمه كانت سيئه الزعتر مقبوله ..
Mini Beirut,عبدالمجيد د***,03 December 2022,Very good,مناقيش النوتيلا حاطين فيها شوكلاته من نوع رخيص وليست نوتيلا
Mini Beirut,Mohamed B***,15 November 2022,Good,الحمص تعبان جداً بس المناقيش حلوة اتمنى تحسنوا
Mini Beirut,athari a***,14 November 2022,Very good,الاكل بارد هذي المره💔
Cairo Kitchen,Dr N***,25 October 2023,Amazing,More than perfect 🤩
Cairo Kitchen,Nahla M***,11 August 2023,Very good,"Too salty, I couldn’t eat the Molokhya at all"
Cairo Kitchen,Mahmoud H***,07 August 2023,Good,جربت المحاشي وكان الطعم للاسف سئ جدا
Cairo Kitchen,Mohamed ***,19 June 2023,Good,ورق العنب كان بايظ وانا الاكل تعبني جدا برغم ان الملوخية بالحمة كانت رائعة اتمني متتكررش
Cairo Kitchen,Suhair Almagzoub Okair ***,10 April 2023,Good,حرام جدا السمبوسة ٤ قطع صغيرة في العلبة والعلبة الثانية فتافيت وبواقي القلاش هو أنا طلبت قلاش مقلي؟ .. وللأمانة شوربة العدس ممتازة
Cairo Kitchen,Radwa G***,08 March 2023,Good,The rice milk pudding with orange zest was replaced with date pudding or something like it
Cairo Kitchen,Rabab N***,28 February 2023,Very good,The meet was too old-Not cooked well-Not well done - I didn’t like it and will not order it again
Cairo Kitchen,Osama D***,25 December 2022,Good,الكفتة كارثية هي نفسها الكفتة اللي بتتباع عند البقال!! والكشري وصل بارد جدااا
Cairo Kitchen,Marwa F***,22 December 2022,Good,"I am usually ready to experiment new things; but this wasn't a nice experience. the food didn't taste good, there was something weird about it which I can't define, but I didn't like it, making this dinner not worth its high price. I am sure that I won't be trying it again, high price, with low quality and absence of satisfaction."
Cairo Kitchen,Hashim A***,02 November 2022,Very good,التغليف وحرارة الاكل ممتازه جدا لكن الاكل تحس فيه شيء ناقص بالطعم بس جيد اتمنى التطور الى الأفضل
Cairo Kitchen,Osama A***,02 October 2022,Very good,لا شيء يشبه الصور المعروضة .. جرب فقط الشيء الذي تعرفه لا تنخدع بالصور المعروضة
Cairo Kitchen,Nashwa S***,15 July 2022,Very good,They changed the chicken marination and molokheya tastes different too
Cairo Kitchen,Mazin S***,17 June 2022,Amazing,I love this restaurant. Quality as always. Healthy and excellent cooking. I really hope you keep this amazing level of service ❤️
Cairo Kitchen,Mohammed A***,16 May 2022,Very good,The price of delivery was more that the one mentioned on the site
Cairo Kitchen,Galal E***,08 May 2022,Good,ورق العنب مش مستوي فيه حبات نية و حبات مستوية ، و الخضار في الشوربة مش مستوية ...و مليانة مية .....ياريت تطوروا شوية من الاكل بتاعكم...و صوص الخضار اللي بيجي مع الرز تعملوه بطريقة تانية ، عشان بيترمي ، الفراخ حلوة و لكن ساعات بتسيبوها نية
Cairo Kitchen,CeCe G***,28 February 2022,Amazing,Excellent food and fastest delivery !
Cairo Kitchen,sameh t***,28 February 2022,Amazing,It was great
Cairo Kitchen,Shery a***,24 February 2022,Very good,ريحه الزيت او السمن اللي ف الاكل وحشه محتاجين تغيروه
Cairo Kitchen,Raja R***,10 February 2022,Very good,الاكل طيب .. بس السمبوسة قليتها محروقة والافضل تكون اخف من كدا في اللف.
Cairo Kitchen,Islam E***,25 December 2021,Amazing,Thank you
Cairo Kitchen,Emma T***,20 December 2021,Amazing,Great!
Cairo Kitchen,Lamis E***,14 December 2021,Amazing,Everything was perfect
Cairo Kitchen,Yasmin H***,12 December 2021,Good,Weird smell mushy onions in koshari - would not reccommend
Cairo Kitchen,Mohy E***,10 December 2021,Good,used to be exclellent
Cairo Kitchen,Omar A***,09 December 2021,Very good,My address on talabat is 4 israa rider came to wrong street number
Cairo Kitchen,Garrett S***,02 December 2021,Good,Took and hour and half to get food
Cairo Kitchen,Shery a***,01 December 2021,Very good,الرقاق كان مالح
Cairo Kitchen,Amir E***,13 November 2021,Good,اللحمة كانت اكتر من سيئة
Cairo Kitchen,م.حنان ح***,08 November 2021,Good,الاكل مش قوي
Cairo Kitchen,فاطيما ي***,08 November 2021,Very good,ورق العنب مش حلو
Cairo Kitchen,Shadi Afandi ***,07 November 2021,Very good,البطاطا الحاره مش مستويه تحتاج تتزوج نسبه الحموضه الاكل نظيف جدا
Cairo Kitchen,sherif s***,04 November 2021,Amazing,Excellent food and fast delivery.
Cairo Kitchen,Galal E***,12 October 2021,Very good,المرجوا التحسين من نوعية الاكل و الاهتمام اكثر
Cairo Kitchen,Mai E***,23 September 2021,Good,للاسف بطني وجعتني اوي من الاكل
Cairo Kitchen,محمد محسن إ***,11 September 2021,Very good,الاكل حلو جدا
Cairo Kitchen,Mai Z***,28 July 2021,Good,الفراخ قليل جدا و المكرونة مليانة بصل و حامية
Cairo Kitchen,Mai Z***,25 July 2021,Good,الأكل حلو اوي بس اللي زعلني ان علبة الشوربة جت مقطوعة و طبعا وقعت ياريت ناخذ بالنا
Cairo Kitchen,Kim F***,24 June 2021,Very good,"They did not use the online system, which I monitor to see when the delivery will arrive and I also check for the text msg that the order is on the way and in this case that did not happen and I was on my terrace and I did not hear the doorbell ring. The food was good."
Cairo Kitchen,محمد ع***,10 June 2021,Very good,الأكل كان ممكن يكون أفضل
Cairo Kitchen,noha E***,09 June 2021,Very good,The food packaging was perfect
Cairo Kitchen,Mohamed H***,08 June 2021,Very good,"Food was pretty good, The food packaging was perfect"
Cairo Kitchen,Lamar R***,06 June 2021,Good,نوعية الأكل لازم تتحسن
Cairo Kitchen,هنا ع***,13 May 2021,Good,"للاسف الاكل كان بارد , I loved how my order was packaged"
Cairo Kitchen,Roman k***,09 May 2021,Amazing,The food packaging was perfect
Cairo Kitchen,Brian o***,04 May 2021,Amazing,"I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was pretty good, The food packaging was perfect"
Cairo Kitchen,Sofia M***,22 April 2021,Amazing,very quick delivery and good value for the price
Cairo Kitchen,osama a***,16 April 2021,Very good,وقت التوصيل كان سريع جداً
Cairo Kitchen,ahmed b***,10 April 2021,Very good,The food packaging was perfect
Cairo Kitchen,Hassan R***,01 April 2021,Very good,I was impressed with how fast my order arrived
Cairo Kitchen,osama a***,20 March 2021,Very good,Thank you
Cairo Kitchen,Hassan H***,04 March 2021,Amazing,"Food was pretty good, I felt I got great quality for the amount I paid"
Cairo Kitchen,Fadi H***,02 March 2021,Good,Unproffesional behaviour
Cairo Kitchen,Mohamed T***,24 February 2021,Good,"The chicken liver was disgusting and the order arrived with no plastic cutlery, My order was average in terms of value for money"
Cairo Kitchen,Kim L***,18 February 2021,Good,"My order arrived very fast, Food quality can be better"
Cairo Kitchen,Lamya S***,03 February 2021,Amazing,Food was delicious and surpassed my expectations
Cairo Kitchen,Lamya S***,28 January 2021,Amazing,Food was delicious and surpassed my expectations
Cairo Kitchen,Amr E***,16 January 2021,Good,الأورد جاء مختلف عن المطلوب
Cairo Kitchen,Sabry A***,15 January 2021,Good,غير متوقع
Cairo Kitchen,Salwa N***,13 January 2021,Very good,تتبيلة الفراخ الروتيسري اختلفت؟
Cairo Kitchen,Bernadeth M***,05 January 2021,Amazing,i like the food
Cairo Kitchen,محمد ع***,31 December 2020,Good,طعم عادي او اقل و سعر غالي
Cairo Kitchen,Wael I***,21 December 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Cairo Kitchen,Wael I***,09 December 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Cairo Kitchen,Karim A***,07 December 2020,Good,اكل المطعم ده سيء للغاية.
Cairo Kitchen,Mona E***,01 December 2020,Very good,الفراخ نية تماما
Cairo Kitchen,Hadil G***,24 November 2020,Amazing,Food was delicious and surpassed my expectations
Cairo Kitchen,Islam H***,23 November 2020,Very good,عالمى 😍
Cairo Kitchen,Tamer F***,19 November 2020,Good,الكفتة سيئة للغاية، تقريبا نيه!!!!!
Cairo Kitchen,Hadeel O***,12 November 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, Food quality was good compared to the price"
Cairo Kitchen,Sutetech C***,11 November 2020,Very good,Why the delivery charge is 20egp instead of 15egp shown in the program???
Cairo Kitchen,Sutetech C***,05 November 2020,Very good,Why the delivery charge is 20 egp instead of 15'egp stated in the Apps?
Cairo Kitchen,شريف م***,05 November 2020,Very good,"The food is well cooked and usually fresh (once got a baladi salad leftover form the day before and also a keshk from the day before). The food is a bit bland but healthy, the grilled chicken is probably the tastiest(chicken is a small size, probably why is very tender)"
Cairo Kitchen,Yehia S***,26 October 2020,Very good,"My order was average in terms of value for money, Food quality can be better"
Cairo Kitchen,صفاء ا***,22 October 2020,Good,الاكل سئ جدا وطعمه غريب
Cairo Kitchen,Syed Ahsen S***,21 October 2020,Very good,"Good customer service, delivery time should be enhanced. Excellent!, The food packaging was perfect, I felt I got great quality for the amount I paid, Food was pretty good"
Cairo Kitchen,Ulrike W***,20 October 2020,Amazing,"I was impressed with how fast my order arrived, Food quality was good compared to the price, Food was delicious and surpassed my expectations"
Cairo Kitchen,Mohab M***,15 October 2020,Amazing,"The food packaging was perfect, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations, I was impressed with how fast my order arrived"
Cairo Kitchen,Wael I***,13 October 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Cairo Kitchen,Basem W***,10 October 2020,Good,Red Sauce has alot of black pepper
Cairo Kitchen,Basem W***,10 October 2020,Good,The Red sauce had too much black pepper
Cairo Kitchen,Sima A***,29 September 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Cairo Kitchen,Moheb A***,29 September 2020,Very good,"Food was pretty good, I was impressed with how fast my order arrived"
Cairo Kitchen,شريف م***,26 September 2020,Amazing,healthy & clean home cooking
Cairo Kitchen,Salwa N***,23 September 2020,Good,البامية كانت شايخة ومش مستوية وطعمها مش زي كل مرة والفراخ كانت قعدت كتير عالروتيسري
Cairo Kitchen,Michele Z***,23 September 2020,Amazing,I was impressed with how fast my order arrived
Cairo Kitchen,Israa A***,18 September 2020,Very good,"I loved how my order was packaged, My order was average in terms of value for money"
Cairo Kitchen,ALShaimaa E***,14 September 2020,Good,Food quality can be better The food wasn't tasty i was disappointed except from koshary
Cairo Kitchen,golden v***,11 September 2020,Very good,nothing so far
Cairo Kitchen,Mohamed F***,25 August 2020,Very good,الاكل وحش جدا جدا
Cairo Kitchen,AHMED H***,18 August 2020,Very good,"Thank you So Much Was SO Great Food , :)"
Cairo Kitchen,Maher F***,17 August 2020,Amazing,Very good performance
Cairo Kitchen,Hesham O***,17 August 2020,Good,Quality has gone down in my latest orders. Not sure what the issue is.
Cairo Kitchen,Salwa N***,13 August 2020,Amazing,Everything is perfect thank you 👌🏻👍🏻
Cairo Kitchen,Ali A***,09 August 2020,Good,ما كان طلبي مغلف بالطريقة الصحيحة
Cairo Kitchen,Sally H***,08 August 2020,Amazing,excellent food and fast service
Cairo Kitchen,First Name L***,07 August 2020,Very good,"The food packaging was perfect, I was impressed with how fast my order arrived, Food was pretty good"
Cairo Kitchen,magy H***,06 August 2020,Very good,الاكل نظيف فى تغليفه. الطعام ممتاز بس محتاج سوى زيادة لبعض الاصناف.. لايعيب المكان سوى بعض التاخير.. فيما عدا كده لايعيب المطعم شئ ويسعدني التعامل معه مرة اخرى.. شكرا جزيلا
Cairo Kitchen,Azza F***,03 August 2020,Very good,"The best molokhia and koshari I've ever tasted, you gave me trust in ordering food, i will definitely try other plates. Thank u, keep up the good work"
Cairo Kitchen,Hussain A***,01 August 2020,Amazing,The food is great as usual 💕
Cairo Kitchen,Abdelrahman E***,30 July 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid"
Cairo Kitchen,Dr.Ahmed M***,29 July 2020,Good,٥٠% عند الدفع بالفيزا لم تطبق على الاوردر..مش اول مرة
Cairo Kitchen,Mostafa M***,24 July 2020,Very good,الاكل معقول بس كمية قليلة بصراحة مقارنة بالسعر
Cairo Kitchen,Ahmed A***,20 July 2020,Amazing,This restaurant never disappointed me.
Zooba,Mohamed R***,30 January 2024,Good,"The food is extremely bad, I have never seen something worse than this quality in my life"
Zooba,Abdulaziz A***,16 January 2024,Good,الخحواوشي الحجم بقى اصغر مش مشكله لكن كميه ملح كتيره اوي
Zooba,***,02 January 2024,Good,Never get the order on time
Zooba,Debashish B***,30 September 2023,Good,"The Rice Pudding, Quality, portion for the price and the Taste is not at all acceptable."
Zooba,First Name L***,22 May 2023,Good,Very dissapointed as is the second time it happens and I didnt get a return
Zooba,Abdallah A***,11 March 2023,Good,المطعم بخيل طلبت ب٨٠٠ جنيه واعطاني ٤ رغيف مع الطلب
Zooba,Sherif H***,17 February 2023,Good,Taameya was called. Value for money does not make sense.
Zooba,Huda E***,14 February 2023,Good,الارز بلبن حامض
Zooba,Sherin M***,26 January 2023,Good,The pickled lemon foul smelled bad like زفارة السمك and the ta3meya sandwich was too soggy
Zooba,Laila E***,10 January 2023,Good,I got sick from the labna sandwich. Something was off with it
Zooba,Mohsen K***,09 January 2023,Good,the food was very bad cold and the bread would break in your hands and everything will fall off they sent me a wrong sandwich which is less expensive then the one I ordered but still got charged the same amount. very expensive for a very poor service and quality
Zooba,Ahmed S***,28 December 2022,Good,الفول كان زي العصير مستحيل يتاكل بالشوكة حتى
Zooba,Yasmine S***,21 December 2022,Good,Zooba is the only restaurant on talabat that you can’t track you order on or reach an agent phone.
Zooba,Mustafa J***,03 December 2022,Good,الحواوشي باردة
Zooba,Jamal S***,02 November 2022,Good,"Forgot the rice. Unfortunately, this is not the first time that Zooba has missed an item from the order. It is, in fact, become a trend with Zooba, which is unfortunate."
Zooba,نادين م***,17 October 2022,Good,Bring bread
Zooba,Sherin M***,01 October 2022,Good,"Quality of the Ta3meya was sub standard, and I had ordered eggplant ta3meya which didn’t come"
Zooba,Ahmed Y***,23 August 2022,Amazing,Great
Zooba,Ahmad A***,16 August 2022,Good,Good food but long delivery time almost makes it not worth it
Zooba,Alya A***,06 August 2022,Amazing,fantastic quality of food as always. The delivery guy from Zooba's restaurant is also very respectable. Thank you!
Zooba,Saleh A***,20 July 2022,Very good,الطعميه كانت مش مقرمشه زي كل مرة :(
Zooba,Rana S***,05 July 2022,Very good,"Zooba owe me LE 50 since they overcharged my order back on April 26, and never refunded my account, they called me to say they would deduct it from next order amd it never happened and they didnt tefund my talabat account or my card since then."
Zooba,Haya O***,03 July 2022,Very good,الرجاء الانتباه الطلب ناقص العيش اهم حاجه حاكل أزاي ربنا يسامحكم 😔
Zooba,Mervat Raouf R***,26 June 2022,Good,"tamia with lemon was small, no lemon in it and soggy with oil. sandwich was with the wrong add on , tehina was tasteless and watery. extremely disappointed"
Zooba,Hadi Y***,01 June 2022,Good,ثاني مره يوصل الاكل متأخر الطلب اخذ اكثر من ساعة عشان يوصل السائق من وقت استلام الطلب. حتى وصوله اخذ خمس دقايق فقط يعني التأهير للأسف كان من المطعم
Zooba,Hadi Y***,21 May 2022,Good,متأخر والاكل كان بارد
Zooba,May N***,21 April 2022,Good,A sandwich was missing and they promised to provide it but didn't delivered it
Zooba,Nathan C***,19 April 2022,Good,"Wring item, I did not get the chicken shawarwa but a soup instead"
Zooba,Radwa M***,18 April 2022,Amazing,for once it came the same as ordered . thanks a bunch
Zooba,mohammad a***,10 April 2022,Very good,الاكل متبهدل
Zooba,Ayat S***,09 April 2022,Amazing,U brought me a wrong sandwich though :)
Zooba,Courtney C***,05 April 2022,Good,I got the wrong item
Zooba,Ahmad G***,24 March 2022,Very good,ممتاز لكن الطعمية بتيجي باردة دايما
Zooba,dzera g***,15 March 2022,Amazing,they have the best ful )
Zooba,p. t. connecthorses ***,14 March 2022,Amazing,Good but very small cups compering the prices
Zooba,Usama N***,04 February 2022,Amazing,Thanks
Zooba,هاشم ا***,30 January 2022,Good,Foul was too thick
Zooba,Reem E***,30 January 2022,Amazing,All good but bosara was far from being a bosara
Zooba,Ahmed H***,28 January 2022,Amazing,Everything was outstanding. The food was great as well as the food packaging and delivery time. It's always a plaesure to order breakfast from zooba.
Zooba,Mohammed A***,24 January 2022,Good,المندوب وصل الطلب الى الفندق كما يقول واعطاه امن الفندق وامن الفندق يقول لم يصله شي
Zooba,فوزيه ص***,20 January 2022,Good,تاخير طلب والاكل بارد ماقدرت اكمل الاكل للاسف
Zooba,Shehana Y***,18 January 2022,Very good,الكميه غير متناسقه - الرز قليل جدا وكانه بقايا طعام - حجم الدجاج والمولخيه مناسب
Zooba,Mariam G***,15 January 2022,Good,العيش فاضى كتير و جوده الطعام ليست كما يجب
Zooba,Shimaa E***,04 January 2022,Amazing,Thanks for the good experience
Zooba,hend g***,28 December 2021,Very good,Your much slower than ordering from zooba itself
SOUFFLE,Mohamed I***,10 January 2024,Very good,Terrible gateau arrived w 2 pieces upside down. Extremely careless. I ordered b4 it arrived v well
SOUFFLE,Hisham H***,17 October 2023,Very good,الحاجة جت مقلوبة ف العلبة و متتاكلش
Cilantro,Dima T***,10 February 2024,Amazing,delivery guy was very very polite and sweet. god bless him.
Cilantro,Sara A***,08 February 2024,Good,Roast turkey sandwich was very bad
Cilantro,heba m***,30 January 2024,Good,Cups are not fitted to the led which made a mess
La Pomme,AMER R***,19 January 2024,Amazing,top
La Pomme,Omar A***,03 December 2023,Good,المفروض تبقي فراخ باربيكيو بس مكنش فيها باربيكيو👍🏼
La Pomme,Nouraan E***,28 November 2023,Good,الجاتو كان بايت هو والاكلير
La Pomme,Joud N***,28 September 2023,Good,كيكة جت متعفسة و مخبوصة
La Pomme,Michael F***,09 September 2023,Good,طلبت فطيرة سجق شرقي اضافة فراخ والفراخ كانت مسلوقة وطعمها وحش والسجق خامته سيئة جدا
I-Sushi,Hager A***,02 January 2024,Amazing,more sauce will be excellent
I-Sushi,Saif Youssry Taha ***,11 October 2023,Amazing,The food came hot and well packaged for sure will not be the last time
Tajin Experts,mohamed e***,17 January 2024,Good,take alot of time
Tajin Experts,YF T***,26 October 2023,Very good,unfortunately the had been spilled beforeit arrived. there was no soup in the bowl
Tajin Experts,شريف م***,13 October 2023,Amazing,the taste is great(meat tajin) with plenty of tender meat
Tajin Experts,Marwa F***,02 June 2023,Good,"I am really speechless, but not in a good way. As a start let us agree that when a person decides to have lunch or dinner in a restaurant whether through being in the place or asking the food to be delivered, this person will be expecting the best of the best or at least that the food he will be having is going to be better than that this person prepares at home. Another point, when a person pays almost 300 pounds in a meal, he will be waiting for a unique food experience that will be worth that money paid for it. Well, my food experience with the restaurant wasn't that nice at all, really if it wasn't for my beloved mother, I wouldn't have ordered anything from you. The dolma tasted weird, some were salty, and others were almost empty and finally one or two tasted well. I don't know how such a collection of tastes can happen in one dish. it's very strange. As for the negresco, I really make it better at home at least I will be using fresh mushrooms, and there will be more chicken with the proper spices to make it delicious. Overall, from my experience, your dishes are highly overpriced putting into consideration primarily the quality that you are offering and secondly the presence of many restaurants around you which are offering your same menu BUT with some much lower prices and far higher quality. I am sorry, I don't think I will be trying to get anything from your restaurant again, this was my final time."
Tajin Experts,Cynthia S***,29 April 2023,Very good,"Meat was a bit too overdone, but everything else was delicious"
Tajin Experts,m r***,04 April 2023,Amazing,Great food ..Order came quite fast and hot given I made the order right before iftar time...highly recommended
Yokal,Mohamed A***,05 February 2024,Good,انا كنت طالب ويليز كولا جالي ويليز كريم صود
Yokal,May M***,28 January 2024,Good,Bread was not fresh food was so dry and old
Dansh,Salwa E***,22 December 2023,Very good,ممتاز
El Domiaty Abd Elfattah ElHusseiny,Fattma D***,21 January 2024,Good,حجمها صغير علي سعرها
El Domiaty Abd Elfattah ElHusseiny,خالد ح***,20 January 2024,Good,الكريمه كانت قليله جوه الفطيره المره دى
El Domiaty Abd Elfattah ElHusseiny,دنيا م***,31 December 2023,Very good,ممتاز
Haty Abu Iraqi,Aziz A***,15 December 2023,Good,زاد على الفاتورة ١٠٠ جنيه يعني سرقني ولما كلمته قال معلش ماكنت واخد بالي عموما نبهو عليه ينتبه
Haty Abu Iraqi,Seif S***,24 September 2023,Good,portion of the hawawshi very small regarding the price
Haty Abu Iraqi,Haneen K***,30 July 2023,Good,كميه الاكل صغيره اوي
Haty Abu Iraqi,Ahmed D***,29 July 2023,Good,كمية وحجم الرغيف صغير والمفروض إنه أكبر حاجة عندكو
Haty Abu Iraqi,Cynthia S***,10 May 2023,Amazing,"Ordered it as pickup, but they didn’t even start cooking mine until after I arrived to pick it up"
Haty Abu Iraqi,Akram S***,22 April 2023,Very good,good taste but small size
Haty Abu Iraqi,Bishoy G***,24 February 2023,Good,الطعم سئ
Haty Abu Iraqi,Mariam M***,21 February 2023,Very good,كمية الرز قليلة جدا
Haty Abu Iraqi,Hisham Y***,03 February 2023,Very good,مطعم ممتاز
Haty Abu Iraqi,باسم ف***,20 January 2023,Good,اوردراتكم أحلى بالليل. الله ينور على اللي بيشتغلو بليل. بتوع اصبح دول شكلهم بيسهرو ومش بينامو كويس
Haty Abu Iraqi,محمود ا***,13 January 2023,Very good,حلو
Haty Abu Iraqi,Ahmed s***,30 December 2022,Amazing,the best quality and quantity and prices ♥️
It's Just Wings,Adel A***,29 November 2023,Very good,Great ranch not the cheap supermarket one that’s used by all others but chicken needs more sauce
