Restaurant,Customer,Date,Rating,Review
Savoir,Sameh M***,16 January 2024,Amazing,It was very nice
Savoir,Shami V***,14 January 2024,Amazing,thank you
Savoir,Noura E***,06 January 2024,Good,Sandwich was not good
Savoir,Sameh M***,10 December 2023,Amazing,"It’s was amazing,, really thanks ❤️❤️🙏🏼"
Savoir,Salma K***,22 November 2023,Amazing,Beat coffee and cakes ❤️❤️
Savoir,Yassmin F***,15 November 2023,Amazing,Great coffee and great price
Savoir,Sameh M***,14 November 2023,Amazing,Thank you very much for the order really amazing 😊🙏🏼❤️ I will keep ordering from Savoir 🙏🏼🙏🏼
Savoir,Sameh M***,08 November 2023,Amazing,"Very nice order, as always, keep to continue on this track. Taste, packaging, really big thanks"
Savoir,Tamer E***,17 September 2023,Good,Too much oily paper rapping Taste is just normal The best rider
Coffee Corner,Liya Z***,11 January 2024,OK,"It came 1 hour and 20 minutes after I placed the order, instead of 35-45 minutes like supposed to."
Coffee Corner,Mazin S***,27 November 2023,OK,one cappucino was completely spilled
Coffee Corner,Ahmed A***,15 September 2023,Very good,The tuna sandwich was not in toast bread as in picture Was in small baggerte BAD
Coffee Corner,Ramy N***,14 September 2023,OK,"standard club sandwich made with eggs & cold chicken.this is just a tost sandwich..no fries,no pickl"
Feteera,Hazem M***,16 January 2024,OK,"qeshta and honey fteer was not cooked and the other fteer was mainly cheese, cold and wasn't crispy."
Molly`s Bakery,Leonie S***,27 January 2024,Good,There was meat in the vegetables pizza other wise the carrot cake was good
Molly`s Bakery,Sabrina B***,08 January 2024,Good,"Cookies means plural I only received one, also taste was very plain for a cookie"
Molly`s Bakery,basmala b***,02 January 2024,Good,Lettuce not added even tho it was mentioned in the description.
Pizza Break,moataz a***,25 November 2023,Very good,very cooperative rider ♥️
Pizza Break,Emilly N***,11 September 2023,Good,I asked for no chilli because it was for small kids both pizzas had chilli 🌶️
Sapori Di Carlo,Настася Филипповна ***,29 January 2024,Good,i ordered and payed for fettuccine. but I received something else. please return back my money
Sapori Di Carlo,Johann K***,23 January 2024,Good,Pizza is way too wet and soggy. Just put less stuff on it.
Sapori Di Carlo,Josef F***,18 January 2024,OK,The pizza was soaking wet and soggy
Flamenco Postres Bakery & Pastry,Rivka l***,23 January 2024,OK,French Bread was stale.
Flamenco Postres Bakery & Pastry,Sarah A***,14 January 2024,OK,Poor quality the bread was made 3 days before or more it was like a stone and the smell was very bad
Flamenco Postres Bakery & Pastry,Shami V***,09 January 2024,Amazing,delicious. Thank you for the good service
Flamenco Postres Bakery & Pastry,aslam k***,31 December 2023,Amazing,As today is the last day in the year i decided to get an English cake from one the best bakeries ever to celebrate this day. the cake was very delicious. Vielen Dank und schönes neues Jahr! :)
Flamenco Postres Bakery & Pastry,aslam k***,31 December 2023,Amazing,As today is the last day in the year i decided to get an English cake from one the best bakeries ever to celebrate this day. the cake was very delicious. Vielen Dank und schönes neues Jahr! :)
Flamenco Postres Bakery & Pastry,Shami V***,29 December 2023,Very good,usually vety top notch but today no cuatard in my danishes.
Flamenco Postres Bakery & Pastry,Debashish B***,28 December 2023,Good,"hello Customer Care, I ordered Chocolate Cake small as per the Picture. but, I got a wrong Cake."
Flamenco Postres Bakery & Pastry,Shami V***,15 December 2023,Amazing,he was very courteous
Flamenco Postres Bakery & Pastry,فاطيما ي***,10 December 2023,OK,"Poor quality, Bad taste, soft dough that is not well cooked and not crispy especially in baghett"
Flamenco Postres Bakery & Pastry,Yara A***,26 November 2023,Very good,baguette was hard and needed to have surface more golden brown.
Flamenco Postres Bakery & Pastry,Yara A***,11 November 2023,Very good,i ordered white cheese croissaint and cheddar cheese was delivered
Genena,Haitham K***,07 January 2024,OK,Very bad experience
Genena,Anton L***,09 December 2023,Good,Missing item- Tomatoes
Genena,Hala S***,08 November 2023,Amazing,Good products but high prices
Kai Sushi,Carly l***,13 December 2023,OK,Fish was frozen and no wasabi or soy sauce provided
Kai Sushi,Abdel-Rahman S***,25 November 2023,OK,"I ordered total 32 items and only received 26 Besides, I hope the taste be improved next time"
Kai Sushi,Mila P***,19 November 2023,Good,"most of it was nice, tuna sashimi was truly terrible. never had such a chewy sashimi ever"
Kai Sushi,Moussa E***,12 October 2023,Good,I ordered for sashimi and he didn't send it and he called and informed me he will send it next day
Kai Sushi,Khaled A***,29 September 2023,OK,"160 for noodle soup so small and with no spices or taste, spring rolls are so damp. Expensive & bad."
Kai Sushi,Ali M***,23 September 2023,OK,"i ordered somthing with beef got somthing else with tiny pieces of chicken, is this a joke?"
Kai Sushi,أحمد ا***,21 September 2023,Amazing,"The rider is very rude and impolite. Such persons are complete disgrace to Talaat, shouldn't deal"
Kai Sushi,Moussa E***,28 July 2023,Very good,they never add enough sauce
Kai Sushi,Andrew W***,10 July 2023,Good,"the amount of sauce is too little, the order was sent with a pair of chopsticks only"
Kai Sushi,Shami V***,17 April 2023,Amazing,sushi was to my liking. the driver was courteous and friendly. thank you for efficient service
Kai Sushi,Sebastián D***,10 April 2023,OK,"With so many options for sushi, I don't understand how they have so many good reviews. It is not cheaper than others and the quality, taste and presentation is much worse."
Kai Sushi,شيف رزق ***,06 March 2023,Amazing,"The best sushi I've ever eaten, really, the taste is amazing and fresh, and thank you very much for the gift pieces. You receive a real chef. I will only order from Kai Sushi"
Kai Sushi,Mustafa M***,11 November 2022,OK,I ordered 3 Philadelphia and just 2 came
Kai Sushi,Helena J***,20 October 2022,OK,wrong item - noodles instead of rice
Kai Sushi,Soha A***,13 August 2022,Amazing,"Perfect timing, quality, delivery and pricing"
Kai Sushi,Mohamed G***,05 August 2022,OK,"Salmon is not fresh at all very poor quality And old, not recommend at all"
Kai Sushi,Fayyad W***,29 June 2022,OK,Very small salmon bad service
Kai Sushi,mino f***,16 June 2022,Amazing,i really like it's tasty the best i need more now but make new. offer best sushi everr
Kai Sushi,Seif M***,08 February 2022,OK,"Looks nothing like the pictures, I feel scammed. Low grade sushi, cheap fillings and cheap quality, miso soup was good, though. (1.5/5)"
Kai Sushi,Ali r***,04 December 2021,Amazing,Everything was good expet the fact that there were teo pepsi's missing from the order
Kai Sushi,Ali r***,05 November 2021,Amazing,Delviery person was super polite and was very apolgitic about being late
Kai Sushi,Cherrie E***,19 October 2021,Amazing,I couldn't reach them back to complain that they forgot to add any sauces
I-Sushi,Hager A***,02 January 2024,Amazing,more sauce will be excellent
I-Sushi,Saif Youssry Taha ***,11 October 2023,Amazing,The food came hot and well packaged for sure will not be the last time
Koshary Hamada,Ahmed Salah R***,23 January 2024,OK,There are strange things inside the plate like piece of plastic bag!
Koshary Hamada,Karim H***,30 November 2023,OK,food rotten
El Sharkawy,Rawan A***,03 February 2024,OK,"Terrible taste , arrived late 2 hours , the shrimp arrived wrong"
El Sharkawy,Engy K***,03 February 2024,OK,I didn’t even receive the order!!!
El Sharkawy,Heba G***,25 January 2024,OK,"2.5 hours late, food was awful"
El Sharkawy,Dawlat A***,23 January 2024,OK,Worst experience ever
El Sharkawy,Mariam E***,19 January 2024,OK,taste really bad food was cald and tje calms was a scam all closed or open and empty
El Sharkawy,Ashraf I***,16 January 2024,OK,Order arrived 45minutes late and the food was cold
El Sharkawy,kevin c***,29 December 2023,OK,it was late
El Sharkawy,Amr H***,15 December 2023,OK,Salad portion is a joke and the cucumber pickle tastes awful. To be fair the fried fish was delicious
El Sharkawy,Samar A***,02 December 2023,OK,The driver had an accident and the order wasn’t delivered The driver had an accident and the order wasn’t delivered
El Sharkawy,Jean K***,23 November 2023,OK,"i didn't receive 2 packs of bread that i ordered and payed it, i ordered fried fish and i got grille"
Momochi,omneya g***,25 November 2023,OK,All the items
Momochi,Nour H***,23 July 2023,OK,The order was replaced with things I didn’t want
Momochi,Iaman A***,08 June 2023,Amazing,I loved it so much it came fast i was so happy with it and nice driver thank u momochi
Momochi,Ahmed E***,02 May 2023,Good,"I have ordered 8 pieces, one or more was not as per my choice"
Momochi,Kadek W***,22 April 2023,OK,"My favorite flavor not available Very demanding and asking for money (another fee) i have to pay, keep press the bell house"
Momochi,First Name L***,04 April 2023,OK,"the mochi itself is good, but the amount of food colouring is horrendous, please work on that he asked for 30 extra pounds when he was supposed to return 10, i wasnt there so he took the extra $"
Momochi,Nour I***,07 November 2022,Good,"Order came half wrong, mixed up flavors"
Momochi,Shady A***,03 November 2022,Amazing,Not have exchange when he come
Strella Coffee,reham m***,31 December 2023,OK,Almost half of cup !!!?????
Strella Coffee,hla e***,12 December 2023,Good,"The 2 cups of coffee that I ordered delivered with too much sugar, I didn't choose adding sugar"
Strella Coffee,Promo P***,08 November 2023,OK,I ordered cheese croisan ad I got just the normal one. where isthe cheese? or my extra 10 PE?
Strella Coffee,Mahmoud K***,27 October 2023,OK,i wish i can take a pic to send you
Strella Coffee,Hadeel A***,01 October 2023,OK,Not as described no sauce with the cheese cake no chips with sandwich
El Ma3alem Abo Mazen El Souri,Ali r***,Today,Good,there was cheddar instead of mozzrella and the crepe was cold on arrival
El Ma3alem Abo Mazen El Souri,Nasser S***,30 January 2024,Good,Some wrong items
Antique Khana,Dalia A***,09 January 2022,OK,In the picture on the app the chicken is boiled chicken we got a grilled chicken breast instead. Very rubbery. The sauce was good tho.
Antique Khana,Perihane A***,05 October 2021,Amazing,Great food. Great service
Antique Khana,Perihane A***,29 July 2021,Amazing,Great food ..great service
Antique Khana,Elisabeth Koch ***,08 July 2021,Good,"The taste was as always very good, but there were three little stones in the lasagna, two of which I unfortunately bit down on."
Antique Khana,Adham Y***,11 April 2021,Very good,"I asked for bread in the comment section, since I didn't find it on the menu. No bread was sent."
Antique Khana,Jordan s***,01 November 2020,Good,didn't even have 10 pounds change and asked ME to go downstairs and get change!! are you serious??
Antique Khana,Maged A***,26 September 2020,Amazing,Food was delicious and surpassed my expectations
Antique Khana,Youssef M***,07 September 2020,Very good,The order’s packaging was average
Antique Khana,Mariam H***,25 August 2020,Very good,Needed extra macaroni
Garnell Sushi & Poke,Nashwa A***,27 December 2023,Good,Salads and noodles are VERY small compared to their prices. And none of them tasted good!
Garnell Sushi & Poke,Cairo P***,10 December 2023,Amazing,This is my favorite sushi and poke bowl restaurant. The people are so nice! And delivery is great.
Garnell Sushi & Poke,jana e***,19 October 2023,OK,The sushi came not fresh at all and tastes horrible and my stomach hurts me and i want a refund!
Garnell Sushi & Poke,Mohamed R***,07 August 2023,OK,"Lowest quality, and most of the pieces were just rice"
Garnell Sushi & Poke,غاده ا***,19 February 2023,OK,"Worst Sushi and sashimi ever, very low quality. Nothing was fresh, even the Salmon was brown in color. the whole food smelled like rotten eggs. we threw the food in the garbage. So very expensive for no reason. Never again."
Garnell Sushi & Poke,Erika C***,11 December 2022,OK,Didn’t receive it
Garnell Sushi & Poke,Ayah S***,08 December 2022,Amazing,the best sushi everrr and runner was very polite and friendly 🍣 😋 😍
Garnell Sushi & Poke,Salvatore R***,29 November 2022,OK,No fresh food and cook in very bad way.
Garnell Sushi & Poke,salma t***,06 November 2022,Amazing,Perfect 😍👌🏻✨♥️
Garnell Sushi & Poke,AHMED D***,13 September 2022,Good,Worst taste and meat was not chewable and soup was tasteless. They are only good in sushi
Garnell Sushi & Poke,Diana В***,02 September 2022,Amazing,Everythig amazing
Garnell Sushi & Poke,Athar M***,28 August 2022,Good,"The food was so salty, very little portion and tasteless with no sauces as well. Very bad experience"
Garnell Sushi & Poke,sherouk m***,01 June 2022,Amazing,"I was excited about my experiance for the second time, THANK YOU FOR HANDESOME treatment."
Garnell Sushi & Poke,Fathi N***,23 May 2022,OK,the worst sushi i had in my life not recommended
Garnell Sushi & Poke,sherouk m***,21 May 2022,Amazing,"It was my honour, pleasure & happiness to try for the first time GARNELL SUSHI & POKE. it was exciting experiance 💕"
Garnell Sushi & Poke,Saad A***,14 March 2022,Very good,Its Good but not so fresh! 1st time was better!
Garnell Sushi & Poke,Saad A***,12 March 2022,Amazing,Clean and good quality food! Polite customer service
Garnell Sushi & Poke,Ahmed E***,04 March 2022,Very good,"So i got 8 philadelphia rolls, 4 of the 8 had a tiny salmon piece and a much bigger cucumber, now i see what the resturant did there, and very cheap move since the sushi itself is relatively not cheap. Like who does that, cheap bastards."
Garnell Sushi & Poke,Aya E***,15 February 2022,OK,"The order came late , not hot , not as was expected and ordered before"
Garnell Sushi & Poke,Muhammad M***,02 February 2022,Very good,"food is not up to the quality known by Garnell, Rice was not cooked up to standards and sushi didn't feel fresh. Consistency is always a problem with any restuarant in Egypt, and garnel is no exception. definitely gonna skip it for a while."
Garnell Sushi & Poke,Ahmed A***,16 January 2022,Amazing,Delicious
Garnell Sushi & Poke,Hend H***,20 December 2021,Amazing,Best in town !
Garnell Sushi & Poke,Shaima H***,20 December 2021,Very good,I was late
Garnell Sushi & Poke,Farah F***,05 December 2021,Amazing,"Good restaurant, good experience.. highly recommend."
Garnell Sushi & Poke,Anna A***,27 October 2021,Amazing,"Driver was very proffessional and polite ! Although i pre-ordered 4 hours before and i needed delivery for certain time. Otlob CS agents assured me it'll be on time but delivery was 30 min late! There's a reason why ppl use ""pre order"" option, i had plans and late delivery was not good!"
Garnell Sushi & Poke,Yara M***,26 October 2021,Amazing,The food was not hot enough
Garnell Sushi & Poke,Dina R***,19 October 2021,Good,the order didn't have shrimp sauce
Garnell Sushi & Poke,SHawky ***,26 September 2021,OK,Seafood items werent fresh Rice was not cooked properly
Garnell Sushi & Poke,Lydia R***,02 September 2021,Amazing,"Always on time , fresh and tastyyyy ❤️"
Garnell Sushi & Poke,yasmine t***,04 August 2021,Good,I received extra 4 pieces by mistake that i did not pay
Garnell Sushi & Poke,May E***,26 July 2021,Amazing,Great! Thanks!
Garnell Sushi & Poke,Masaki J***,07 July 2021,OK,cancelled without notification...
Garnell Sushi & Poke,Samantha W***,03 July 2021,Amazing,Food was great. Would definitely order again.
Garnell Sushi & Poke,Nour H***,01 July 2021,Amazing,The food was amazing
Garnell Sushi & Poke,Danah S***,16 June 2021,OK,It was so bad !! I had a stomach ache after eating all of us ! Really i was so dissappointed ! And aslo it wasnt tasty at all
Garnell Sushi & Poke,Dalia K***,07 June 2021,Good,the philadelphia roll has crab only (no salmon nor shrimps) so obviously they did that to save money and sold me fried rice with fake crap meat ...i do not approve nor recommend their delivery
Garnell Sushi & Poke,Nourhan O***,20 May 2021,Amazing,"The food packaging was perfect, Food was delicious and surpassed my expectations"
Garnell Sushi & Poke,mariam h***,14 May 2021,Very good,Food was pretty good
Garnell Sushi & Poke,Tasnim M***,25 April 2021,OK,I didn’t receive the teriyaki sauce in my order .. the quality of the food was really really bad that I threw up after I finished
Garnell Sushi & Poke,Diana K***,01 April 2021,OK,The food was cold
Garnell Sushi & Poke,First Name L***,26 March 2021,OK,"Horrible Quality. For sushi lovers, stay away from them. Zero freshness and zero taste. Even the salads are very salty and oily and uneatable."
Garnell Sushi & Poke,احمد ا***,23 March 2021,Very good,"Food was pretty good, I felt I got great quality for the amount I paid"
Garnell Sushi & Poke,jouana a***,07 March 2021,Amazing,Fresh but alittle bit cold
Garnell Sushi & Poke,Nada H***,14 February 2021,Amazing,It was great ♥️
Garnell Sushi & Poke,Hisham M***,12 February 2021,Very good,Negiri needs work the rest is great
Garnell Sushi & Poke,Salma N***,30 January 2021,Very good,"They sent an extra can of Pepsi - soy sauce was leaking through the boxes. Nigiri was placed with cooked sushi and arrived warm. It should have been packed individually , I felt I got great quality for the amount I paid"
Garnell Sushi & Poke,Andrew E***,30 January 2021,Amazing,delivery was very fast
Garnell Sushi & Poke,Alie M***,27 January 2021,Amazing,The food packaging was perfect
Garnell Sushi & Poke,Menna A***,26 January 2021,Amazing,Food was pretty good
Garnell Sushi & Poke,Nancy A***,20 January 2021,Very good,I was impressed with how fast my order arrived
Garnell Sushi & Poke,Dalia S***,19 January 2021,OK,Horrible food and horrible customer service
Garnell Sushi & Poke,موسى ك***,16 January 2021,OK,"Taste is bad, and shrimp is not fresh"
Garnell Sushi & Poke,Feryal R***,10 January 2021,Amazing,The food was great
Garnell Sushi & Poke,Ahmed E***,09 January 2021,Amazing,"Excellent portions, excellent taste, excellent quality and was fresh, nothing more you could ask for when having sushi."
Garnell Sushi & Poke,Mohamed F***,09 January 2021,Amazing,The food packaging was perfect
Garnell Sushi & Poke,Noha s***,08 January 2021,Amazing,Food was delicious and surpassed my expectations
Garnell Sushi & Poke,First Name L***,07 January 2021,Good,"Not ordering from them again. their quality is deteriorating and the taste and portions are becoming ridiculous, let alone that they NEVER cared about the (notes section) i made a note that we are 3 persons, still they insisted on sending cutelry and sauce for 2 only."
Garnell Sushi & Poke,Farah A***,04 January 2021,OK,"One of the rolls arrived in a mess, looked extremely unappetising, the sauce had fallen off, pieces of the roll were unattached...I even have a picture. Not to mention that all the rolls were tasteless, no flavour and soggy"
Garnell Sushi & Poke,Dina S***,02 January 2021,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Garnell Sushi & Poke,Menna O***,01 January 2021,Very good,"The order was late, and we couldn't reach the restaurant."
Garnell Sushi & Poke,Nada H***,31 December 2020,Good,"It was the worst experience ever , he came very late at 9:54 pm and every thing was flipped 😡😡"
Garnell Sushi & Poke,Sarah S***,30 December 2020,Good,The sushi pieces were not fresh or hot
Garnell Sushi & Poke,Ahmed A***,30 December 2020,Amazing,"Amazing quality driven at time very reasonable price, highly recommended"
Garnell Sushi & Poke,Youssef a***,29 December 2020,Good,My order didn’t arrive within the time I expected
Garnell Sushi & Poke,Geen Lotfy ***,26 December 2020,Amazing,i am really satisfied and impressed with how delivery man was kind and actif it wont be the last time to order from garnell or talabat
Garnell Sushi & Poke,Manar M***,15 December 2020,Amazing,The food packaging was perfect
Garnell Sushi & Poke,amira_derbala@hotmail.com ***,14 December 2020,Amazing,"I was impressed with how fast my order arrived, The food packaging was perfect, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Garnell Sushi & Poke,Yasmine M***,14 December 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Garnell Sushi & Poke,Hany M***,14 December 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Garnell Sushi & Poke,Maha A***,10 December 2020,Good,"I didn’t get the teriyaki sauce they send me 2 soya sauce instead of teriyaki , Food quality can be better, The order’s packaging was average"
Garnell Sushi & Poke,Hagar M***,10 December 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, Food was delicious and surpassed my expectations"
Garnell Sushi & Poke,Yasmine M***,07 December 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Garnell Sushi & Poke,Menna H***,05 December 2020,Very good,"The food packaging was perfect, My order was average in terms of value for money"
Garnell Sushi & Poke,Sarah Adel ***,30 November 2020,Good,Didnt like the taste of sushi
Garnell Sushi & Poke,Mayar Y***,28 November 2020,Amazing,"I was impressed with how fast my order arrived, The food packaging was perfect, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Garnell Sushi & Poke,Gioia T***,28 November 2020,Very good,In my opinion they put too much rice.
Garnell Sushi & Poke,Aida B***,27 November 2020,OK,"For someone who uses talabat a lot, I am incredibly surprised and furious at how bad the service was this time. It took an hour and half for the order to come, the sushi was cold and they even forgot to bring us the sticks. like how are we supposed to eat sushi without the sticks?! The service was so disappointing. Next time I will just order from the restaurant itself instead of using talabat."
Garnell Sushi & Poke,Sandy m***,26 November 2020,Very good,I was impressed with how fast my order arrived
Garnell Sushi & Poke,Yasmine M***,25 November 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Garnell Sushi & Poke,Dina M. Tobia ***,23 November 2020,Good,Delivery on time. Food tasted not as fresh as expected especially the teryaiki sauce and the lemon rolls
Garnell Sushi & Poke,نعمة م***,23 November 2020,Good,"food was terrible, made me sick."
Garnell Sushi & Poke,Mariam S***,19 November 2020,Very good,food was cold and the sauce was very little
Garnell Sushi & Poke,First Name L***,18 November 2020,Amazing,"Am a picky eater in general, and this quality SURPASSED my expectations. excellent tastes, sizes of the pieces is very decent and not small like other places. perfect freshness, packaging, delivery time, Guys, i love you 🤩"
Garnell Sushi & Poke,Greig M***,10 November 2020,Very good,Not up to your usual standard. The calamari was not freshly cooked and the salad was soggy. Disappointing.
Garnell Sushi & Poke,Dimyana T***,06 November 2020,OK,"They got one of the order wrong, and they switched it with 13 small caviar sushi (horrible btw)instead of 2 pieces salmon caviar temaki!! And they were insisting they didn’t switch the order, they got mixed up!"
Garnell Sushi & Poke,Ingy E***,05 November 2020,Very good,Food was pretty good
Garnell Sushi & Poke,Raphaël K***,31 October 2020,OK,The worst sushi I’ve had. Unidentifiable. Greasy and covered in mayonnaise. I couldn’t eat it. Not ordering here again
Garnell Sushi & Poke,Nour A***,29 October 2020,Good,"Delivery speed was as expected, Food quality was good compared to the price"
Garnell Sushi & Poke,Sarah A***,27 October 2020,Good,Food quality can be better
Garnell Sushi & Poke,Simone G***,21 October 2020,Good,great food but please please please use less plastic!
Garnell Sushi & Poke,Reem D***,21 October 2020,Good,I he crispy philadelphia was missing. Inpid for 8 pieces and u only sent 4
Garnell Sushi & Poke,Antoinette L***,19 October 2020,Very good,"The order’s packaging was average, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid"
Garnell Sushi & Poke,Greig M***,18 October 2020,Amazing,This was my first time to order from you...it certainly will not be my last. Everything was absolutely delicious.
Garnell Sushi & Poke,Sarah G***,18 October 2020,Amazing,I was impressed with how fast my order arrived
Garnell Sushi & Poke,Hellen M***,17 October 2020,Good,My order didn’t arrive within the time I expected
Garnell Sushi & Poke,Mohamed E***,17 October 2020,Very good,"Food was delicious and surpassed my expectations, I felt I got great quality for the amount I paid, The food packaging was perfect"
Garnell Sushi & Poke,Ahmed H***,17 October 2020,OK,I haven't received the order till now 🙄
Garnell Sushi & Poke,Assem Yousre ***,15 October 2020,Very good,The food packaging was perfect
Garnell Sushi & Poke,Yasmine E***,15 October 2020,Good,"why you keep forgetting things from the order this is the second time ,the food is good but they keep missing things from the order"
Garnell Sushi & Poke,Nancy E***,14 October 2020,Amazing,The food packaging was perfect
Garnell Sushi & Poke,Karim E***,14 October 2020,Amazing,"Keep up the good work. Package was perfect food was great and only missing tissues. Which is not a great deal. , The food packaging was perfect, I felt I got great quality for the amount I paid"
Garnell Sushi & Poke,Yasmine E***,13 October 2020,Very good,the sushi was amazing the only problem i had is that they brought 4 pieces instead of 8
Garnell Sushi & Poke,Eman L***,12 October 2020,Amazing,Best place that makes sushi
Garnell Sushi & Poke,Kamila S***,11 October 2020,OK,"An hour and a half later and the order hasnt arrived yet, although it said on the way more than an hour ago.."
Garnell Sushi & Poke,Yasmine M***,10 October 2020,Amazing,"The food packaging was perfect, I was impressed with how fast my order arrived, I felt I got great quality for the amount I paid, Food was delicious and surpassed my expectations"
Garnell Sushi & Poke,Kateryna A***,09 October 2020,Good,"I ordered 30 pieces, but I received only 26. one of the items was replaced. In check of my order all items are right, but I received not all items. Although I like place and order sushi only here as I like taste. This time I am very disappointed."
Garnell Sushi & Poke,Alhan E***,01 October 2020,Very good,"The order arrived after one hour and 45 minutes., My order didn’t arrive within the time I expected"
Garnell Sushi & Poke,Nadeen A***,29 September 2020,Good,"the order arrived too late at 6:30 and the food was cold, My order didn’t arrive within the time I expected, Food quality can be better"
Garnell Sushi & Poke,Emad Z***,22 September 2020,Amazing,Food was pretty good
Dip N Dip,***,27 January 2024,OK,Very expensive very very small portion !!!!! Never ever going to order from them again
Dip N Dip,Merna R***,11 January 2024,Good,There was no fork or spoons with the order
Dip N Dip,Mariem E***,22 December 2023,OK,This is the worst cream puffs it is so crispy like a dried croissant!
Jeep Food And Drinks,Jo B***,31 May 2023,OK,"not recommended at all the food was too much salty, which indicates for something; either low experience of the food processor or the salt was too much added for hiding the denaturation of food items. keep safe and don't buy from them anymore."
Jeep Food And Drinks,كارول م***,23 May 2023,Very good,less fries more chicken pls 😉
Jeep Food And Drinks,Ismail A***,04 December 2022,OK,expensive and I believe carfours hot section does a better job with exactly the same taste very strange
Jeep Food And Drinks,Zeinab Allam ***,27 October 2022,OK,The order wasn't good its really bad and the food was so bad and cold i hate it
Jeep Food And Drinks,rym chebbi a***,25 October 2022,Amazing,"Extremely polite, and professional my mistake that i didn’t answer the phone. Thank you!"
Jeep Food And Drinks,زياد سعيد ***,17 August 2022,Amazing,the delivery guy was ultra professional he kept waiting for 10 mins as I asked him (for emergency) and though he never showed me that he was offended just he did it kindly ♥️
Jeep Food And Drinks,Ahmed Mohamed Mohamed ***,13 August 2022,Amazing,very good food
Jeep Food And Drinks,Merna A***,11 July 2022,Amazing,more than perfect
Jeep Food And Drinks,Saher S***,21 June 2022,Amazing,Food is fresh and taste is good 👌🏻
Jeep Food And Drinks,Merna A***,14 June 2022,Amazing,the delivery was more than perfect and the food is yummy
Jeep Food And Drinks,Maha H***,07 June 2022,Good,I sent a note through the application and it was ignored and sent anothhherone to the driver and he ignored it claiming that he is no position to give any instructions to the restaurant and I am not convinced. He didn't read the report before taking the order and I sent it when he was on his way to the restaurant and this is not the first time. All my notes are always ignored
Jeep Food And Drinks,Walid K***,18 May 2022,Amazing,Great
Jeep Food And Drinks,Salma M***,27 February 2022,Amazing,The guy first said the food was 90 not 82 when i showed him he said he doesnt have change and doesnt want to get it.
Jeep Food And Drinks,Salma M***,15 February 2022,OK,In the offer it says with french fries but the resturent didn't bring it
Jeep Food And Drinks,Karen G***,02 February 2022,Very good,The delievery girl is superrr excellent !!
Jeep Food And Drinks,Shehab A***,14 January 2022,Good,Cappuccino package was broken and almost empty
Jeep Food And Drinks,Habeba F***,06 January 2022,Very good,Food was cold.
Jeep Food And Drinks,First Name L***,23 December 2021,OK,It tastes really bad
Jeep Food And Drinks,Mostafa E***,07 December 2021,OK,liver sandwich was missing....also we order burger with beef bacon however it was just burger with cheese sandwich.....
Jeep Food And Drinks,Sami A***,26 November 2021,OK,The kufta was absolutely terrible. It was uncooked and had a bad smell to it. I took the first bite and threw away the sandwich. The mozarella sticks were cold and has very little cheese. Would not recommend to anyone.
Jeep Food And Drinks,Soraya E***,19 November 2021,OK,"the food was all messed up, white suce everywhere covering the sandwiches smd the tase was horrible"
Jeep Food And Drinks,Howaida N***,04 November 2021,Very good,Love the liver sandwitch
Jeep Food And Drinks,Shaddy S***,25 October 2021,OK,I ordered shrimps sandwich the food was really cold #disaoppointed
Jeep Food And Drinks,Ghazal E***,19 October 2021,OK,Horrible chew steak i couldnt eat it
Jeep Food And Drinks,Tina A***,14 October 2021,Amazing,Perfect
Jeep Food And Drinks,Sakara E***,09 October 2021,Very good,He didn't want to come up
Jeep Food And Drinks,Tina A***,10 September 2021,Amazing,Very good and economical
Jeep Food And Drinks,Ahmed a***,05 August 2021,Amazing,Nice food
Jeep Food And Drinks,Youssef K***,01 August 2021,Amazing,Order was perfect
Jeep Food And Drinks,annie p***,25 July 2021,Good,deals n offers r good
Jeep Food And Drinks,haidy k***,20 July 2021,OK,Veryyy baddd and i didnt take the order and i will not pay for this thing
L'amandine Patisserie Est. 1988,Nada A***,Today,OK,Extremely disappointed as this was for my husbands birthday
L'amandine Patisserie Est. 1988,Sara A***,08 September 2023,Amazing,He is decent but needs to be more careful with food handling. He tipped over a couple of items.
L'amandine Patisserie Est. 1988,Nada S***,29 July 2023,OK,I received the order spilled and wasn’t allowed even to submit a complaint from the stupid the app!
L'amandine Patisserie Est. 1988,Asmaa H***,19 September 2022,OK,Pls ask someone to call me now
L'amandine Patisserie Est. 1988,Iten E***,07 September 2022,OK,the driver messed up the content of box
